Time_Step,Pressure,Average_Filling,Filling_Rate,Pressure_Derivative,MA_Filling,MA_Filling_Rate
70,0.0583338194484954,0.736214605067064,0.0,0.0008333402778356522,0.7362146050670642,0.0
71,0.05916715972633105,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
72,0.0600005000041667,0.736214605067064,0.0,0.0008333402778356522,0.7362146050670642,0.0
73,0.060833840282002345,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
74,0.061667180559838,0.736214605067064,0.0,0.0008333402778356522,0.7362146050670642,0.0
75,0.06250052083767364,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
76,0.06333386111550929,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
77,0.06416720139334495,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
78,0.06500054167118059,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
79,0.06583388194901624,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
80,0.06666722222685188,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
81,0.06750056250468754,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
82,0.06833390278252319,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
83,0.06916724306035883,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
84,0.07000058333819448,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
85,0.07083392361603014,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
86,0.07166726389386578,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
87,0.07250060417170143,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
88,0.07333394444953707,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
89,0.07416728472737273,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
90,0.07500062500520838,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
91,0.07583396528304402,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
92,0.07666730556087967,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
93,0.07750064583871533,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
94,0.07833398611655097,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
95,0.07916732639438662,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
96,0.08000066667222226,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
97,0.08083400695005791,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
98,0.08166734722789357,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
99,0.08250068750572921,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
100,0.08333402778356486,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
101,0.0841673680614005,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
102,0.08500070833923616,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
103,0.0858340486170718,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
104,0.08666738889490745,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
105,0.0875007291727431,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
106,0.08833406945057876,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
107,0.0891674097284144,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
108,0.09000075000625005,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
109,0.09083409028408569,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
110,0.09166743056192135,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
111,0.092500770839757,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
112,0.09333411111759264,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
113,0.09416745139542829,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
114,0.09500079167326395,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
115,0.09583413195109959,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
116,0.09666747222893524,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
117,0.09750081250677088,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
118,0.09833415278460654,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
119,0.09916749306244219,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
120,0.10000083334027783,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
121,0.10083417361811348,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
122,0.10166751389594914,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
123,0.10250085417378478,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
124,0.10333419445162043,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
125,0.10416753472945607,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
126,0.10500087500729173,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
127,0.10583421528512738,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
128,0.10666755556296302,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
129,0.10750089584079867,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
130,0.10833423611863431,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
131,0.10916757639646997,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
132,0.11000091667430562,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
133,0.11083425695214126,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
134,0.1116675972299769,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
135,0.11250093750781257,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
136,0.11333427778564821,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
137,0.11416761806348386,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
138,0.1150009583413195,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
139,0.11583429861915516,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
140,0.1166676388969908,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
141,0.11750097917482645,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
142,0.1183343194526621,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
143,0.11916765973049775,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
144,0.1200010000083334,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
145,0.12083434028616905,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
146,0.12166768056400469,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
147,0.12250102084184035,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
148,0.123334361119676,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
149,0.12416770139751164,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
150,0.12500104167534729,0.736214605067064,0.0,0.0008333402778356452,0.7362146050670642,0.0
151,0.12583438195318294,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
152,0.12666772223101858,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
153,0.12750106250885423,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
154,0.1283344027866899,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
155,0.12916774306452553,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
156,0.13000108334236118,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
157,0.13083442362019684,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
158,0.13166776389803247,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
159,0.13250110417586813,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
160,0.13333444445370377,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
161,0.13416778473153942,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
162,0.13500112500937508,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
163,0.13583446528721072,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
164,0.13666780556504637,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
165,0.137501145842882,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
166,0.13833448612071766,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
167,0.13916782639855332,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
168,0.14000116667638896,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
169,0.14083450695422461,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
170,0.14166784723206027,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
171,0.1425011875098959,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
172,0.14333452778773156,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
173,0.1441678680655672,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
174,0.14500120834340285,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
175,0.1458345486212385,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
176,0.14666788889907414,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
177,0.1475012291769098,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
178,0.14833456945474546,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
179,0.1491679097325811,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
180,0.15000125001041675,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
181,0.15083459028825238,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
182,0.15166793056608804,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
183,0.1525012708439237,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
184,0.15333461112175933,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
185,0.154167951399595,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
186,0.15500129167743065,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
187,0.15583463195526628,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
188,0.15666797223310194,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
189,0.15750131251093757,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
190,0.15833465278877323,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
191,0.1591679930666089,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
192,0.16000133334444452,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
193,0.16083467362228018,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
194,0.16166801390011581,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
195,0.16250135417795147,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
196,0.16333469445578713,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
197,0.16416803473362276,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
198,0.16500137501145842,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
199,0.16583471528929408,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
200,0.1666680555671297,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
201,0.16750139584496537,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
202,0.168334736122801,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
203,0.16916807640063666,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
204,0.17000141667847232,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
205,0.17083475695630795,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
206,0.1716680972341436,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
207,0.17250143751197927,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
208,0.1733347777898149,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
209,0.17416811806765056,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
210,0.1750014583454862,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
211,0.17583479862332185,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
212,0.1766681389011575,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
213,0.17750147917899314,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
214,0.1783348194568288,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
215,0.17916815973466446,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
216,0.1800015000125001,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
217,0.18083484029033575,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
218,0.18166818056817138,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
219,0.18250152084600704,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
220,0.1833348611238427,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
221,0.18416820140167833,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
222,0.185001541679514,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
223,0.18583488195734965,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
224,0.18666822223518528,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
225,0.18750156251302094,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
226,0.18833490279085657,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
227,0.18916824306869223,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
228,0.1900015833465279,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
229,0.19083492362436352,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
230,0.19166826390219918,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
231,0.1925016041800348,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
232,0.19333494445787047,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
233,0.19416828473570613,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
234,0.19500162501354176,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
235,0.19583496529137742,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
236,0.19666830556921308,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
237,0.1975016458470487,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
238,0.19833498612488437,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
239,0.19916832640272,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
240,0.20000166668055566,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
241,0.20083500695839132,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
242,0.20166834723622695,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
243,0.2025016875140626,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
244,0.20333502779189827,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
245,0.2041683680697339,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
246,0.20500170834756956,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
247,0.2058350486254052,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
248,0.20666838890324085,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
249,0.2075017291810765,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
250,0.20833506945891214,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
251,0.2091684097367478,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
252,0.21000175001458346,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
253,0.2108350902924191,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
254,0.21166843057025475,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
255,0.21250177084809038,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
256,0.21333511112592604,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
257,0.2141684514037617,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
258,0.21500179168159733,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
259,0.215835131959433,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
260,0.21666847223726862,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
261,0.21750181251510428,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
262,0.21833515279293994,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
263,0.21916849307077557,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
264,0.22000183334861123,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
265,0.2208351736264469,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
266,0.22166851390428252,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
267,0.22250185418211818,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
268,0.2233351944599538,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
269,0.22416853473778947,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
270,0.22500187501562513,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
271,0.22583521529346076,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
272,0.22666855557129642,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
273,0.22750189584913208,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
274,0.2283352361269677,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
275,0.22916857640480337,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
276,0.230001916682639,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
277,0.23083525696047466,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
278,0.23166859723831032,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
279,0.23250193751614595,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
280,0.2333352777939816,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
281,0.23416861807181727,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
282,0.2350019583496529,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
283,0.23583529862748856,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
284,0.2366686389053242,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
285,0.23750197918315985,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
286,0.2383353194609955,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
287,0.23916865973883114,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
288,0.2400020000166668,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
289,0.24083534029450243,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
290,0.2416686805723381,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
291,0.24250202085017375,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
292,0.24333536112800938,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
293,0.24416870140584504,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
294,0.2450020416836807,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
295,0.24583538196151633,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
296,0.246668722239352,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
297,0.24750206251718762,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
298,0.24833540279502328,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
299,0.24916874307285894,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
300,0.25000208335069457,0.736214605067064,0.0,0.0008333402778356314,0.7362146050670642,0.0
301,0.25083542362853023,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
302,0.2516687639063659,0.736214605067064,0.0,0.0008333402778356591,0.7362146050670642,0.0
